446,43,1.0,1
110,43,1.0,1
447,43,1.0,1
448,43,1.0,1
449,43,1.0,1
450,43,1.0,1
451,43,1.0,1
452,43,1.0,1
453,43,1.0,1
454,43,1.0,1
455,43,1.0,1
294,43,1.0,1
456,43,1.0,1
457,43,1.0,1
458,43,1.0,1
459,43,1.0,1
460,43,1.0,1
461,45,1.0,1
463,46,1.0,1
465,46,1.0,1
466,46,1.0,1
467,46,1.0,1
468,46,1.0,1
469,46,1.0,1
396,46,1.0,1
470,46,1.0,1
471,46,1.0,1
472,46,1.0,1
473,46,1.0,1
400,46,1.0,1
474,46,1.0,1
475,46,1.0,1
476,47,1.0,1
477,47,1.0,1
478,47,1.0,1
479,47,1.0,1
481,48,1.0,1
486,48,1.0,1
487,48,1.0,1
489,48,1.0,1
490,48,1.0,1
491,48,1.0,1
492,48,1.0,1
493,48,1.0,1
426,48,1.0,1
494,48,1.0,1
495,48,1.0,1
496,48,1.0,1
497,48,1.0,1
498,48,1.0,1
500,48,1.0,1
501,48,1.0,1
502,48,1.0,1
503,48,1.0,1
504,48,1.0,1
505,48,1.0,1
506,48,1.0,1
507,48,1.0,1
508,48,1.0,1
509,48,1.0,1
510,48,1.0,1
512,48,1.0,1
512,48,1.0,1
513,48,1.0,1
515,48,1.0,1
516,48,1.0,1
109,48,1.0,1
517,48,1.0,1
518,48,1.0,1
519,48,1.0,1
520,48,1.0,1
521,48,1.0,1
522,48,1.0,1
523,48,1.0,1
524,48,1.0,1
115,48,1.0,1
525,48,1.0,1
523,48,1.0,1
526,48,1.0,1
327,48,1.0,1
527,48,1.0,1
528,48,1.0,1
529,48,1.0,1
532,49,1.0,1
533,49,1.0,1
534,49,1.0,1
535,49,1.0,1
536,50,1.0,1
540,50,1.0,1
541,50,1.0,1
542,50,1.0,1
384,50,1.0,1
384,50,1.0,1
58,50,1.0,1
545,50,1.0,1
418,50,1.0,1
546,50,1.0,1
547,50,1.0,1
548,50,1.0,1
549,50,1.0,1
379,50,1.0,1
550,50,1.0,1
552,50,1.0,1
554,51,1.0,1
556,51,1.0,1
558,51,1.0,1
559,51,1.0,1
560,51,1.0,1
518,51,1.0,1
561,51,1.0,1
562,51,1.0,1
563,51,1.0,1
564,51,1.0,1
565,51,1.0,1
566,51,1.0,1
567,51,1.0,1
568,51,1.0,1
115,51,1.0,1
569,51,1.0,1
570,51,1.0,1
571,51,1.0,1
315,52,1.0,1
574,52,1.0,1
575,52,1.0,1
576,52,1.0,1
578,52,1.0,1
579,52,1.0,1
581,52,1.0,1
582,52,1.0,1
583,52,1.0,1
584,52,1.0,1
585,52,1.0,1
586,52,1.0,1
587,52,1.0,1
588,52,1.0,1
432,52,1.0,1
590,52,1.0,1
591,52,1.0,1
592,52,1.0,1
593,52,1.0,1
594,52,1.0,1
595,52,1.0,1
532,52,1.0,1
596,52,1.0,1
597,52,1.0,1
598,52,1.0,1
599,52,1.0,1
600,52,1.0,1
601,52,1.0,1
602,52,1.0,1
603,52,1.0,1
604,52,1.0,1
373,52,1.0,1
119,52,1.0,1
605,53,1.0,1
470,53,1.0,1
53,53,1.0,1
606,53,1.0,1
607,53,1.0,1
608,53,1.0,1
390,53,1.0,1
609,53,1.0,1
610,53,1.0,1
459,53,1.0,1
349,53,1.0,1
611,54,1.0,1
612,54,1.0,1
136,54,1.0,1
461,54,1.0,1
375,54,1.0,1
613,54,1.0,1
18,54,1.0,1
614,54,1.0,1
615,55,1.0,1
400,56,1.0,1
2,56,1.0,1
616,56,1.0,1
617,56,1.0,1
618,56,1.0,1
619,56,1.0,1
392,57,1.0,1
373,57,1.0,1
621,57,1.0,1
350,57,1.0,1
623,57,1.0,1
624,57,1.0,1
625,57,1.0,1
628,57,1.0,1
629,57,1.0,1
50,57,1.0,1
630,57,1.0,1
631,57,1.0,1
334,57,1.0,1
632,57,1.0,1
633,57,1.0,1
634,57,1.0,1
635,57,1.0,1
636,57,1.0,1
637,57,1.0,1
638,57,1.0,1
639,57,1.0,1
640,57,1.0,1
641,57,1.0,1
642,57,1.0,1
643,57,1.0,1
384,57,1.0,1
644,57,1.0,1
645,57,1.0,1
646,57,1.0,1
647,58,1.0,1
649,58,1.0,1
650,58,1.0,1
652,58,1.0,1
380,58,1.0,1
653,58,1.0,1
416,58,1.0,1
432,58,1.0,1
410,58,1.0,1
656,58,1.0,1
657,58,1.0,1
658,58,1.0,1
659,58,1.0,1
660,59,1.0,1
662,59,1.0,1
663,59,1.0,1
664,59,1.0,1
167,59,1.0,1
666,59,1.0,1
355,59,1.0,1
667,59,1.0,1
668,59,1.0,1
478,59,1.0,1
669,60,1.0,1
670,60,1.0,1
671,60,1.0,1
672,60,1.0,1
673,60,1.0,1
606,60,1.0,1
675,60,1.0,1
676,60,1.0,1
677,60,1.0,1
678,60,1.0,1
679,60,1.0,1
680,61,1.0,1
681,61,1.0,1
682,61,1.0,1
614,61,1.0,1
683,61,1.0,1
684,61,1.0,1
686,61,1.0,1
687,62,1.0,1
688,62,1.0,1
689,62,1.0,1
639,62,1.0,1
690,62,1.0,1
691,62,1.0,1
692,62,1.0,1
693,62,1.0,1
95,62,1.0,1
694,63,1.0,1
695,63,1.0,1
696,64,1.0,1
697,64,1.0,1
698,65,1.0,1
699,65,1.0,1
614,65,1.0,1
700,65,1.0,1
409,65,1.0,1
400,65,1.0,1
701,65,1.0,1
702,65,1.0,1
387,66,1.0,1
703,66,1.0,1
705,66,1.0,1
706,66,1.0,1
707,66,1.0,1
708,66,1.0,1
712,66,1.0,1
715,66,1.0,1
716,66,1.0,1
718,66,1.0,1
719,66,1.0,1
721,66,1.0,1
723,66,1.0,1
724,66,1.0,1
726,66,1.0,1
727,66,1.0,1
730,66,1.0,1
731,66,1.0,1
732,66,1.0,1
734,66,1.0,1
735,66,1.0,1
737,66,1.0,1
738,66,1.0,1
739,66,1.0,1
740,66,1.0,1
741,66,1.0,1
742,66,1.0,1
743,66,1.0,1
744,66,1.0,1
745,66,1.0,1
746,66,1.0,1
748,66,1.0,1
749,66,1.0,1
750,66,1.0,1
46,66,1.0,1
751,66,1.0,1
752,66,1.0,1
753,66,1.0,1
754,66,1.0,1
755,66,1.0,1
756,66,1.0,1
757,66,1.0,1
758,66,1.0,1
759,66,1.0,1
318,66,1.0,1
760,66,1.0,1
761,66,1.0,1
762,66,1.0,1
763,67,1.0,1
764,67,1.0,1
765,67,1.0,1
760,67,1.0,1
315,68,1.0,1
766,68,1.0,1
769,68,1.0,1
770,68,1.0,1
771,68,1.0,1
772,68,1.0,1
329,68,1.0,1
773,68,1.0,1
774,68,1.0,1
445,68,1.0,1
775,68,1.0,1
776,68,1.0,1
777,68,1.0,1
778,68,1.0,1
779,68,1.0,1
780,68,1.0,1
781,68,1.0,1
782,69,1.0,1
526,70,1.0,1
783,70,1.0,1
787,70,1.0,1
788,70,1.0,1
432,70,1.0,1
789,70,1.0,1
790,71,1.0,1
791,71,1.0,1
792,71,1.0,1
793,71,1.0,1
794,71,1.0,1
795,71,1.0,1
796,71,1.0,1
797,71,1.0,1
798,71,1.0,1
799,71,1.0,1
800,71,1.0,1
801,71,1.0,1
802,71,1.0,1
803,71,1.0,1
804,71,1.0,1
805,72,1.0,1
806,72,1.0,1
807,72,1.0,1
808,72,1.0,1
809,72,1.0,1
810,72,1.0,1
811,72,1.0,1
812,72,1.0,1
813,72,1.0,1
814,73,1.0,1
815,73,1.0,1
816,73,1.0,1
817,73,1.0,1
48,73,1.0,1
413,73,1.0,1
612,73,1.0,1
411,74,1.0,1
819,74,1.0,1
820,74,1.0,1
821,74,1.0,1
822,74,1.0,1
823,74,1.0,1
824,75,1.0,1
757,75,1.0,1
826,75,1.0,1
827,76,1.0,1
470,76,1.0,1
828,75,1.0,1
829,75,1.0,1
830,75,1.0,1
615,75,1.0,1
831,75,1.0,1
832,75,1.0,1
833,75,1.0,1
18,75,1.0,1
834,75,1.0,1
646,75,1.0,1
835,76,1.0,1
470,75,1.0,1
836,75,1.0,1
837,75,1.0,1
400,75,1.0,1
838,76,1.0,1
839,76,1.0,1
517,76,1.0,1
840,76,1.0,1
841,76,1.0,1
842,76,1.0,1
843,76,1.0,1
48,76,1.0,1
638,76,1.0,1
764,77,1.0,1
523,78,1.0,1
844,78,1.0,1
550,78,1.0,1
845,78,1.0,1
846,78,1.0,1
847,78,1.0,1
849,79,1.0,1
850,79,1.0,1
851,80,1.0,1
852,80,1.0,1
515,80,1.0,1
855,80,1.0,1
856,80,1.0,1
857,80,1.0,1
858,80,1.0,1
859,80,1.0,1
860,80,1.0,1
861,80,1.0,1
862,80,1.0,1
863,80,1.0,1
361,80,1.0,1
762,80,1.0,1
864,80,1.0,1
701,81,1.0,1
866,81,1.0,1
868,81,1.0,1
869,81,1.0,1
870,81,1.0,1
871,81,1.0,1
872,81,1.0,1
873,81,1.0,1
361,81,1.0,1
874,81,1.0,1
875,81,1.0,1
691,81,1.0,1
48,81,1.0,1
876,81,1.0,1
877,82,1.0,1
879,82,1.0,1
881,82,1.0,1
638,82,1.0,1
882,82,1.0,1
883,82,1.0,1
470,82,1.0,1
884,82,1.0,1
822,82,1.0,1
885,82,1.0,1
699,82,1.0,1
886,83,1.0,1
887,84,1.0,1
760,84,1.0,1
888,84,1.0,1
889,84,1.0,1
137,84,1.0,1
890,84,1.0,1
821,84,1.0,1
414,84,1.0,1
842,84,1.0,1
891,84,1.0,1
892,84,1.0,1
893,84,1.0,1
894,85,1.0,1
895,86,1.0,1
896,86,1.0,1
897,86,1.0,1
898,86,1.0,1
899,86,1.0,1
900,86,1.0,1
901,86,1.0,1
903,86,1.0,1
904,86,1.0,1
905,86,1.0,1
906,86,1.0,1
907,86,1.0,1
512,86,1.0,1
908,86,1.0,1
909,86,1.0,1
910,86,1.0,1
912,88,1.0,1
919,89,1.0,1
931,89,1.0,1
933,89,1.0,1
938,89,1.0,1
943,89,1.0,1
946,89,1.0,1
947,89,1.0,1
948,89,1.0,1
953,89,1.0,1
958,89,1.0,1
959,89,1.0,1
961,89,1.0,1
962,89,1.0,1
964,89,1.0,1
965,89,1.0,1
966,89,1.0,1
968,89,1.0,1
973,89,1.0,1
974,89,1.0,1
975,89,1.0,1
979,89,1.0,1
984,89,1.0,1
985,89,1.0,1
988,89,1.0,1
990,89,1.0,1
683,89,1.0,1
991,89,1.0,1
324,89,1.0,1
992,89,1.0,1
938,89,1.0,1
993,89,1.0,1
994,89,1.0,1
996,89,1.0,1
997,89,1.0,1
998,89,1.0,1
999,89,1.0,1
1000,89,1.0,1
1002,89,1.0,1
1003,89,1.0,1
1004,89,1.0,1
1005,89,1.0,1
1007,89,1.0,1
1009,89,1.0,1
1010,89,1.0,1
1011,89,1.0,1
1014,89,1.0,1
1015,89,1.0,1
1016,89,1.0,1
388,89,1.0,1
1019,89,1.0,1
1020,89,1.0,1
425,89,1.0,1
1022,89,1.0,1
1023,89,1.0,1
540,89,1.0,1
1024,89,1.0,1
1026,89,1.0,1
810,89,1.0,1
1029,89,1.0,1
1031,89,1.0,1
1032,89,1.0,1
1033,89,1.0,1
1034,89,1.0,1
1035,89,1.0,1
1036,89,1.0,1
1038,89,1.0,1
1039,89,1.0,1
1040,89,1.0,1
1041,89,1.0,1
1042,89,1.0,1
1043,89,1.0,1
1044,89,1.0,1
1045,89,1.0,1
1046,89,1.0,1
1047,89,1.0,1
1048,89,1.0,1
1050,89,1.0,1
728,89,1.0,1
1051,89,1.0,1
1052,89,1.0,1
1053,89,1.0,1
77,89,1.0,1
1055,89,1.0,1
1056,89,1.0,1
1057,89,1.0,1
1058,89,1.0,1
1059,89,1.0,1
45,89,1.0,1
1062,89,1.0,1
1063,89,1.0,1
1064,89,1.0,1
1065,89,1.0,1
1066,89,1.0,1
1067,89,1.0,1
1069,89,1.0,1
727,89,1.0,1
1072,89,1.0,1
1073,89,1.0,1
1074,89,1.0,1
1076,89,1.0,1
1077,89,1.0,1
1078,89,1.0,1
1079,89,1.0,1
1080,89,1.0,1
1081,89,1.0,1
1082,89,1.0,1
1083,89,1.0,1
1084,89,1.0,1
1086,89,1.0,1
1087,89,1.0,1
1088,89,1.0,1
1089,89,1.0,1
1090,89,1.0,1
1092,89,1.0,1
1093,89,1.0,1
1095,89,1.0,1
1097,89,1.0,1
1098,89,1.0,1
1099,89,1.0,1
1100,89,1.0,1
1101,89,1.0,1
1102,89,1.0,1
1103,89,1.0,1
1104,89,1.0,1
1105,89,1.0,1
1108,89,1.0,1
1109,89,1.0,1
1110,89,1.0,1
1112,89,1.0,1
1113,89,1.0,1
336,89,1.0,1
1114,89,1.0,1
1115,89,1.0,1
1117,89,1.0,1
1118,89,1.0,1
1120,89,1.0,1
1121,89,1.0,1
1122,89,1.0,1
1123,89,1.0,1
1124,89,1.0,1
1125,89,1.0,1
1126,89,1.0,1
1127,89,1.0,1
1128,89,1.0,1
1130,89,1.0,1
1131,89,1.0,1
1132,89,1.0,1
1134,89,1.0,1
1135,89,1.0,1
1136,89,1.0,1
89,89,1.0,1
230,89,1.0,1
1137,89,1.0,1
1138,89,1.0,1
1139,89,1.0,1
1140,89,1.0,1
1141,89,1.0,1
1142,89,1.0,1
319,89,1.0,1
1143,89,1.0,1
1145,89,1.0,1
1146,89,1.0,1
1147,89,1.0,1
1148,89,1.0,1
1150,89,1.0,1
1151,89,1.0,1
1153,89,1.0,1
1154,89,1.0,1
1155,89,1.0,1
1156,89,1.0,1
1157,89,1.0,1
1160,90,1.0,1
1162,89,1.0,1
1163,89,1.0,1
1164,89,1.0,1
1165,89,1.0,1
1168,89,1.0,1
1169,89,1.0,1
1170,89,1.0,1
1171,89,1.0,1
1172,89,1.0,1
465,89,1.0,1
1176,89,1.0,1
1177,89,1.0,1
1178,89,1.0,1
1179,89,1.0,1
1180,89,1.0,1
1181,89,1.0,1
1182,89,1.0,1
1183,89,1.0,1
106,89,1.0,1
1185,89,1.0,1
1186,89,1.0,1
1187,89,1.0,1
1188,89,1.0,1
839,89,1.0,1
1189,90,1.0,1
1190,89,1.0,1
1191,89,1.0,1
1192,89,1.0,1
1193,89,1.0,1
1194,89,1.0,1
1195,89,1.0,1
1196,89,1.0,1
773,89,1.0,1
1197,89,1.0,1
1198,89,1.0,1
1199,89,1.0,1
1200,89,1.0,1
1201,89,1.0,1
595,89,1.0,1
1202,89,1.0,1
819,89,1.0,1
558,89,1.0,1
1203,89,1.0,1
1204,89,1.0,1
1205,89,1.0,1
1206,89,1.0,1
1207,89,1.0,1
1209,89,1.0,1
1210,89,1.0,1
1211,89,1.0,1
1212,89,1.0,1
1213,89,1.0,1
760,89,1.0,1
1214,89,1.0,1
889,89,1.0,1
1215,89,1.0,1
1216,89,1.0,1
1217,89,1.0,1
781,89,1.0,1
614,89,1.0,1
821,89,1.0,1
1218,91,1.0,1
1119,91,1.0,1
1220,91,1.0,1
1222,91,1.0,1
1223,91,1.0,1
701,91,1.0,1
1113,91,1.0,1
1224,91,1.0,1
682,91,1.0,1
48,91,1.0,1
1150,91,1.0,1
820,91,1.0,1
1225,91,1.0,1
470,91,1.0,1
1226,92,1.0,1
997,93,1.0,1
1227,93,1.0,1
1228,93,1.0,1
410,93,1.0,1
384,93,1.0,1
334,94,1.0,1
282,94,1.0,1
1229,95,1.0,1
1230,95,1.0,1
1232,94,1.0,1
791,94,1.0,1
1233,95,1.0,1
1234,94,1.0,1
1235,94,1.0,1
1237,94,1.0,1
1238,94,1.0,1
1240,94,1.0,1
1241,94,1.0,1
1242,94,1.0,1
1243,94,1.0,1
1104,94,1.0,1
868,94,1.0,1
1245,94,1.0,1
1246,95,1.0,1
1247,94,1.0,1
121,94,1.0,1
1251,95,1.0,1
617,94,1.0,1
1253,95,1.0,1
1255,94,1.0,1
1256,95,1.0,1
1144,94,1.0,1
1257,95,1.0,1
1073,95,1.0,1
1258,95,1.0,1
31,95,1.0,1
503,95,1.0,1
1259,95,1.0,1
1260,94,1.0,1
1261,95,1.0,1
791,95,1.0,1
1264,95,1.0,1
1265,94,1.0,1
1266,94,1.0,1
1267,95,1.0,1
1271,95,1.0,1
1272,95,1.0,1
1273,95,1.0,1
1274,95,1.0,1
1276,95,1.0,1
1278,95,1.0,1
631,95,1.0,1
1279,95,1.0,1
1280,95,1.0,1
1282,95,1.0,1
1283,95,1.0,1
984,95,1.0,1
1284,95,1.0,1
1286,95,1.0,1
1287,95,1.0,1
1288,95,1.0,1
1289,95,1.0,1
1290,95,1.0,1
1291,95,1.0,1
1292,95,1.0,1
1293,95,1.0,1
1294,95,1.0,1
1295,95,1.0,1
1296,95,1.0,1
1297,95,1.0,1
1300,95,1.0,1
767,95,1.0,1
1301,95,1.0,1
1302,95,1.0,1
1303,95,1.0,1
1305,95,1.0,1
1145,95,1.0,1
1306,95,1.0,1
1307,95,1.0,1
1308,95,1.0,1
797,95,1.0,1
1309,95,1.0,1
432,95,1.0,1
1310,95,1.0,1
14,95,1.0,1
1311,95,1.0,1
1312,95,1.0,1
1313,95,1.0,1
550,95,1.0,1
1315,95,1.0,1
1316,95,1.0,1
1047,95,1.0,1
1317,95,1.0,1
1318,95,1.0,1
1319,95,1.0,1
1320,95,1.0,1
128,95,1.0,1
1321,95,1.0,1
789,95,1.0,1
1322,95,1.0,1
1323,95,1.0,1
633,95,1.0,1
412,95,1.0,1
969,96,1.0,1
1325,96,1.0,1
1326,96,1.0,1
1327,96,1.0,1
1328,96,1.0,1
1329,96,1.0,1
517,96,1.0,1
1330,96,1.0,1
1331,96,1.0,1
1332,96,1.0,1
1333,96,1.0,1
1334,96,1.0,1
1335,96,1.0,1
1336,96,1.0,1
1337,97,1.0,1
1338,97,1.0,1
126,97,1.0,1
948,97,1.0,1
1339,97,1.0,1
1340,97,1.0,1
1341,97,1.0,1
1342,97,1.0,1
1343,97,1.0,1
1345,97,1.0,1
1346,97,1.0,1
299,97,1.0,1
1347,98,1.0,1
845,99,1.0,1
1349,98,1.0,1
988,99,1.0,1
1350,99,1.0,1
1351,99,1.0,1
1352,99,1.0,1
40,98,1.0,1
1353,99,1.0,1
1356,98,1.0,1
1240,99,1.0,1
1357,99,1.0,1
1358,99,1.0,1
130,99,1.0,1
1359,99,1.0,1
387,100,1.0,1
1145,99,1.0,1
1360,99,1.0,1
1362,99,1.0,1
1363,99,1.0,1
1364,99,1.0,1
478,98,1.0,1
33,100,1.0,1
523,100,1.0,1
1369,100,1.0,1
1370,100,1.0,1
1372,100,1.0,1
1373,100,1.0,1
1374,100,1.0,1
1142,100,1.0,1
1375,100,1.0,1
1377,100,1.0,1
1378,100,1.0,1
1379,100,1.0,1
1380,100,1.0,1
155,100,1.0,1
1381,100,1.0,1
1382,100,1.0,1
563,100,1.0,1
757,100,1.0,1
1383,100,1.0,1
1004,100,1.0,1
1384,100,1.0,1
1385,100,1.0,1
1386,101,1.0,1
488,102,1.0,1
1390,102,1.0,1
1392,102,1.0,1
1393,102,1.0,1
1394,102,1.0,1
1395,102,1.0,1
686,102,1.0,1
1396,102,1.0,1
1397,102,1.0,1
1399,102,1.0,1
617,102,1.0,1
1400,102,1.0,1
1401,102,1.0,1
641,102,1.0,1
1402,102,1.0,1
18,102,1.0,1
1403,102,1.0,1
1404,102,1.0,1
1405,102,1.0,1
876,102,1.0,1
470,102,1.0,1
1406,103,1.0,1
1407,104,1.0,1
641,104,1.0,1
1211,104,1.0,1
1410,104,1.0,1
1411,104,1.0,1
1413,104,1.0,1
1414,104,1.0,1
1415,104,1.0,1
1417,104,1.0,1
798,104,1.0,1
1418,104,1.0,1
1419,104,1.0,1
866,104,1.0,1
1420,104,1.0,1
1421,104,1.0,1
1422,104,1.0,1
1423,104,1.0,1
1425,104,1.0,1
1427,104,1.0,1
948,104,1.0,1
1106,104,1.0,1
1428,104,1.0,1
1429,104,1.0,1
1430,104,1.0,1
1431,104,1.0,1
1433,104,1.0,1
1434,104,1.0,1
